scenario_id,n_total,lambda0,cens_prop,prev,hr_overall,rel,hr_pos,hr_neg,replications,metric,value
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,true_rmst6,0.0322342348302529
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,true_rmst12,0.120003916878737
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,true_mile6,0.0103571737951571
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,true_mile12,0.0185715036862932
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,logrank_p_reject,0.055
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,wlr_fh00_p_reject,0.055
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,wlr_fh01_p_reject,0.05
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,wlr_fh11_p_reject,0.045
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,wlr_fh10_p_reject,0.06
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,maxcombo_p_reject,0.035
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,cox_p_reject,0.055
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,rmst6_p_reject,0.035
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,rmst12_p_reject,0.045
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,cox_hr_bias,-0.022185885938188
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,cox_hr_mse,0.0133401784160137
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,rmst6_bias,0.0069679011080173
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,rmst6_mse,0.0153084662245263
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,rmst12_bias,0.0113429828469615
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,rmst12_mse,0.112502138450854
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,mile6_bias,0.0027415824491474
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,mile12_bias,0.0005286063611322
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,true_hr_mix,1.0
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,true_rmst6,0.0001233573087064
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,true_rmst12,0.0009125864628849
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,true_mile6,6.00651779336658e-05
10,300,0.0192540883488874,0.0,0.1,1.0,0.7,0.7,1.03333333333333,200,true_mile12,0.0002162817188435
11,300,0.0192540883488874,0.0,0.1,1.0,0.8,0.8,1.02222222222222,200,logrank_p_reject,0.04
11,300,0.0192540883488874,0.0,0.1,1.0,0.8,0.8,1.02222222222222,200,wlr_fh00_p_reject,0.04
11,300,0.0192540883488874,0.0,0.1,1.0,0.8,0.8,1.02222222222222,200,wlr_fh01_p_reject,0.05
11,300,0.0192540883488874,0.0,0.1,1.0,0.8,0.8,1.02222222222222,200,wlr_fh11_p_reject,0.045
11,300,0.0192540883488874,0.0,0.1,1.0,0.8,0.8,1.02222222222222,200,wlr_fh10_p_reject,0.055
11,300,0.0192540883488874,0.0,0.1,1.0,0.8,0.8,1.02222222222222,200,maxcombo_p_reject,0.015
11,300,0.0192540883488874,0.0,0.1,1.0,0.8,0.8,1.02222222222222,200,cox_p_reject,0.04
11,300,0.0192540883488874,0.0,0.1,1.0,0.8,0.8,1.02222222222222,200,rmst6_p_reject,0.055
11,300,0.0192540883488874,0.0,0.1,1.0,0.8,0.8,1.02222222222222,200,rmst12_p_reject,0.065
11,300,0.0192540883488874,0.0,0.1,1.0,0.8,0.8,1.02222222222222,200,cox_hr_bias,-0.0094513097709311
11,300,0.0192540883488874,0.0,0.1,1.0,0.8,0.8,1.02222222222222,200,cox_hr_mse,0.0126006745122109
11,300,0.0192540883488874,0.0,0.1,1.0,0.8,0.8,1.02222222222222,200,rmst6_bias,0.0016920930042844
11,300,0.0192540883488874,0.0,0.1,1.0,0.8,0.8,1.02222222222222,200,rmst6_mse,0.0199524440840668
11,300,0.0192540883488874,0.0,0.1,1.0,0.8,0.8,1.02222222222222,200,rmst12_bias,0.0117039381088595
